time,TRGW_2_8_47,TRGW_2_8_29,TRGW_2_29_5,TRGW_2_41_32,TRGW_2_47_50,TRGW_2_65_32,TRGW_2_68_47,TRGW_2_74_14,TRGW_2_80_20,TRGW_2_89_47,TRGW_2_101_23,TRGW_2_104_32,TRGW_0_8_47,TRGW_0_8_29,TRGW_0_29_5,TRGW_0_41_32,TRGW_0_47_50,TRGW_0_65_32,TRGW_0_68_47,TRGW_0_74_14,TRGW_0_80_20,TRGW_0_89_47,TRGW_0_101_23,TRGW_0_104_32
29.00000000000,34.73932129,35.08781890,35.63160133,34.68311756,34.51817863,34.55142370,34.38554968,34.78539257,34.60276916,34.25610842,34.30102321,34.15792637,34.72866080,35.09589364,35.63962500,34.69091710,34.52592989,34.55917165,34.38019819,34.79352900,34.61049508,34.25258087,34.30874797,34.16580895
30.00000000000,34.74850520,35.09942013,35.64491558,34.69415926,34.52785498,34.56266055,34.39491921,34.79824642,34.61492400,34.26480761,34.31078046,34.16636588,34.73765472,35.10756006,35.65294412,34.70205013,34.53570909,34.57050407,34.38943010,34.80645512,34.62273465,34.26118079,34.31861044,34.17436638
31.00000000000,34.75825462,35.11189374,35.65967354,34.70581525,34.53801591,34.57447625,34.40472854,34.81191963,34.62776990,34.27387262,34.32098984,34.17516356,34.74719692,35.12010435,35.66771523,34.71379916,34.54597335,34.58241609,34.39908715,34.82020559,34.63566661,34.27013587,34.32892614,34.18328027
32.00000000000,34.76860383,35.12526563,35.67587581,34.71812209,34.54869962,34.58690563,34.41500963,34.82643986,34.64134012,34.28333844,34.33169507,34.18436453,34.75732270,35.13355228,35.68393850,34.72620295,34.55676380,34.59494565,34.40920569,34.83480864,34.64932702,34.27948416,34.33974086,34.19260035
33.00000000000,34.77936899,35.13931790,35.69327423,34.73087020,34.55971601,34.59973961,34.42558177,34.84157646,34.65541204,34.29303298,34.34269754,34.19378568,34.76784821,35.14768296,35.70136313,34.73904926,34.56788654,34.60788110,34.41960418,34.85003161,34.66349154,34.28905176,34.35085284,34.20213943
34.00000000000,34.79082666,35.15434754,35.71215688,34.74436703,34.57135865,34.61328742,34.43672936,34.85764301,34.67029342,34.30324580,34.35430661,34.20371618,34.77905147,35.16279818,35.72028016,34.75265019,34.57964225,34.62153603,34.43056903,34.86619060,34.67847154,34.29913078,34.36257702,34.21219470
35.00000000000,34.80272431,35.17007702,35.73221747,34.75832157,34.58335577,34.62725637,34.44818337,34.87433736,34.68567923,34.31371268,34.36623874,34.21388324,34.79067875,35.17861638,35.74038076,34.76671268,34.59175470,34.63561612,34.44183137,34.88298260,34.69396099,34.30945669,34.37462742,34.22248969
36.00000000000,34.81516147,35.18659806,35.75353025,34.77287399,34.59583751,34.64179180,34.46008625,34.89178256,34.70173319,34.32456224,34.37863548,34.22445083,34.80282996,35.19523087,35.76174005,34.78137351,34.60435295,34.65026270,34.45352869,34.90052808,34.71011731,34.32015529,34.38714265,34.23318322
37.00000000000,34.82786703,35.20360290,35.77576131,34.78768973,34.60849887,34.65655346,34.47212761,34.90963892,34.71808042,34.33551176,34.39117795,34.23508220,34.81523689,35.21233178,35.78402272,34.79630198,34.61713247,34.66514024,34.46535971,34.91848996,34.72657459,34.33094859,34.39980649,34.24394464
38.00000000000,34.84105113,35.22131317,35.79911297,34.80299992,34.62156587,34.67177571,34.48453216,34.92812861,34.73495961,34.34677743,34.40409914,34.24602904,34.82810966,35.23014234,35.80743193,34.81172814,34.63032112,34.68048141,34.47754577,34.93708976,34.74356664,34.34205258,34.41285197,34.25502323
39.00000000000,34.85453656,35.23952047,35.82334787,34.81863215,34.63486846,34.68728827,34.49714309,34.94706073,34.75220812,34.35819631,34.41723394,34.25714634,34.84127022,35.24845212,35.83172923,34.82747520,34.64374387,34.69611146,34.48992709,34.95613277,34.76092594,34.35330138,34.42610913,34.26626855
40.00000000000,34.86848779,35.25840198,35.84863550,34.83475353,34.64857642,34.70325964,34.51011809,34.96660897,34.76997779,34.36994407,34.43075516,34.26857628,34.85488441,35.26744085,35.85708510,34.84371650,34.65757681,34.71220530,34.50266598,34.97579701,34.77881288,34.36487314,34.43975726,34.27783353
41.00000000000,34.88272315,35.27774955,35.87475602,34.85116821,34.66250182,34.71949357,34.52327770,34.98656662,34.78806927,34.38184078,34.44447109,34.28014228,34.86877077,35.28689890,35.88327809,34.86025320,34.67162853,34.72856384,34.51558183,34.99587435,34.79702408,34.37658781,34.45360173,34.28953517
42.00000000000,34.89727824,35.29759408,35.90170761,34.86791482,34.67668884,34.73603053,34.53667024,35.00696097,34.80652778,34.39392965,34.45842652,34.29190460,34.88296478,35.30685606,35.91030715,34.87712292,34.68594236,34.74522633,34.52872169,35.01639072,34.81560291,34.38848813,34.46768618,34.30143227
43.00000000000,34.91217111,35.31794837,35.92948661,34.88503251,34.69117054,34.75291387,34.55032941,35.02782435,34.82539848,34.40624230,34.47266456,34.30390623,34.89748434,35.32732583,35.93816814,34.89436400,34.70055161,34.76223511,34.54211846,35.03737754,34.83459392,34.40060480,34.48205318,34.31356851
44.00000000000,34.92736969,35.33877077,35.95804075,34.90245630,34.70589488,34.77007259,34.56419389,35.04909570,34.84459159,34.41872976,34.48711845,34.31606615,34.91229731,35.34826596,35.96680760,34.91191511,34.71540626,34.77952358,34.55571514,35.05877637,34.85391282,34.41289157,34.49663987,34.32586817
45.00000000000,34.94281820,35.35999632,35.98728767,34.92014040,34.72081628,34.78746802,34.57823145,35.07071741,34.86406912,34.43136439,34.50175462,34.32836048,34.92735042,35.36961249,35.99614456,34.92972812,34.73045939,34.79704982,34.56947722,35.08052818,34.87351771,34.42531894,34.51140942,34.33830213
46.00000000000,34.95839788,35.38148405,36.01705963,34.93793881,34.73580634,34.80495162,34.59231410,35.09253397,34.88367508,34.44401645,34.51643504,34.34066733,34.94252526,35.39122216,36.02600988,34.94765642,34.74558058,34.81466536,34.58327907,35.10247722,34.89325274,34.43775990,34.52622338,34.35074739
47.00000000000,34.97424338,35.40336223,36.04748347,34.95603032,34.75103122,34.82270789,34.60661266,35.11471377,34.90360929,34.45684780,34.53134122,34.35317874,34.95795632,35.41322565,36.05653093,34.96587672,34.76093649,34.83255207,34.59728750,35.12478992,34.91331323,34.45037343,34.54126175,34.36339491
48.00000000000,34.99019932,35.42546409,36.07836261,34.97420681,34.76630330,34.84052293,34.62093137,35.13705010,34.92362605,34.46968794,34.54627255,34.36566827,34.97348919,35.43545319,36.08751010,34.98418544,34.77634121,34.85050131,34.61131415,35.14726263,34.93346273,34.46299275,34.55632790,34.37602521
49.00000000000,35.00646477,35.44800123,36.10990373,34.99270813,34.78184470,34.85864075,34.63549881,35.15977890,34.94399393,34.48274511,34.56146410,34.37839897,34.98932103,35.45811821,36.11915399,35.00281875,34.79201639,34.86875284,34.62558042,35.17012843,34.95396093,34.47582333,34.57165441,34.38889483
50.00000000000,35.02289604,35.47081432,36.14193925,35.01137521,34.79751185,34.87690233,34.65016546,35.18273417,34.96453545,34.49588769,34.57676548,34.39119488,35.00531079,35.48106264,36.15129665,35.02162107,34.80781924,34.88715136,34.63994175,35.19322454,34.97463748,34.48873499,34.58709318,34.40183400
51.00000000000,35.03946383,35.49386191,36.17440278,35.03018963,34.81328356,34.89529861,34.66492693,35.20589386,34.98524862,34.50909747,34.59216451,34.40407489,35.02142728,35.50424169,36.18386953,35.04056853,34.82372467,34.90568150,34.65438856,35.21652381,34.99548221,34.50170705,34.60262696,34.41485226
52.00000000000,35.05620061,35.51717222,36.20731263,35.04917800,34.82919124,34.91384954,34.67980457,35.22927973,35.00614940,34.52240380,34.60768643,34.41705149,35.03770442,35.52768523,36.21689140,35.05969159,34.83976725,34.92436848,34.66894676,35.24005157,35.01651699,34.51477167,34.61828524,34.42796962
53.00000000000,35.07309767,35.54074003,36.24065301,35.06832482,34.84522083,34.93253791,34.69478417,35.25287495,35.02721503,34.53579667,34.62331589,34.43010659,35.05413363,35.55138757,36.25034608,35.07897511,34.85593358,34.94319506,34.68360244,35.26379086,35.03771937,34.52791913,34.63405300,34.44116775
54.00000000000,35.09000472,35.56437974,36.27422852,35.08747720,34.86123311,34.95122316,34.70974106,35.27652146,35.04829796,34.54915160,34.63891994,34.44312269,35.07056654,35.57516320,36.28403818,35.09826280,34.87207983,34.96201612,34.69822900,35.28758114,35.05893725,34.54102300,34.64979230,34.45432261
55.00000000000,35.10711890,35.58832133,36.30825507,35.10681917,34.87739898,34.97007383,34.72482351,35.30040159,35.06956780,34.56262865,34.65468327,34.45625962,35.08719925,35.59924167,36.31818345,35.11774449,34.88838516,34.98100821,34.71298098,35.31160959,35.08034771,34.55424912,34.66569493,34.46760438
56.00000000000,35.12421991,35.61229558,36.34246076,35.12613969,34.89352770,34.98889442,34.73986603,35.32430301,35.09083214,34.57605056,34.67040753,34.46935657,35.10381241,35.62335458,36.35250991,35.13720175,34.90464881,34.99996607,34.72768435,35.33565722,35.10174821,34.56741314,34.68155457,34.48083923
57.00000000000,35.14152669,35.63655138,36.37708331,35.14567402,34.90983453,35.00790619,34.75506788,35.34844208,35.11232378,34.58960879,34.68630402,34.48261615,35.12062337,35.64774952,36.38725477,35.15687403,34.92109319,35.01911728,34.74254321,35.35994497,35.12337723,34.58071171,34.69758943,34.49424017
58.00000000000,35.15894940,35.66099360,36.41200689,35.16533992,34.92624502,35.02704514,34.77036692,35.37275276,35.13395704,34.60325881,34.70230214,34.49595669,35.13754264,35.67233215,36.42230361,35.17667787,34.93764067,35.03839434,34.75749155,35.38440356,35.14514822,34.59409410,34.71372521,34.50772249
59.00000000000,35.17627469,35.68537117,36.44697539,35.18487226,34.94251581,35.04603672,34.78551417,35.39695856,35.15544833,34.61675516,34.71814236,34.50912406,35.15436002,35.69685002,36.45739783,35.19634911,34.95404749,35.05752563,34.77228815,35.40875931,35.16677987,34.60732277,34.72970351,34.52103141
60.00000000000,35.19363646,35.70982542,36.48211792,35.20442792,34.95879580,35.06503929,34.80066741,35.42120654,35.17697031,34.63024757,34.73398625,34.52230282,35.17120986,35.72144513,36.49266764,35.21604262,34.97046314,35.07666693,34.78708682,35.43315746,35.18843993,34.62054506,34.74568406,34.53434876
61.00000000000,35.21102585,35.73434238,36.51741457,35.22399618,34.97507765,35.08404170,34.81580950,35.44548694,35.19849837,34.64372469,34.74982329,34.53546581,35.18808298,35.74610390,36.52809316,35.23574979,34.98688096,35.09580870,34.80187250,35.45758874,35.21010800,34.63375038,34.76165833,34.54765199
62.00000000000,35.22839242,35.75886270,36.55279099,35.24353269,34.99132109,35.10300622,34.83091507,35.46974561,35.21999930,34.65716296,34.76561722,34.54859157,35.20492890,35.77076571,36.56359937,35.25542300,35.00325828,35.11491024,34.81661645,35.48199766,35.23174636,34.64691211,34.77758700,34.56091443
63.00000000000,35.24580007,35.78345341,36.58830385,35.26309963,35.00758663,35.12199209,34.84603442,35.49404608,35.24152653,34.67061269,34.78142943,34.56173027,35.22181151,35.79549855,36.59924356,35.27512766,35.01965853,35.13403414,34.83137242,35.50644925,35.25341252,34.66008411,34.79353483,34.57419148
64.00000000000,35.26322158,35.80808048,36.62390535,35.28267456,35.02385093,35.14097715,34.86114977,35.51836221,35.26306994,34.68404840,34.79724955,34.57488368,35.23870221,35.82026693,36.63497670,35.29483823,35.03605572,35.15315528,34.84611916,35.53091489,35.27509168,34.67323834,34.80948757,34.58747936
65.00000000000,35.28062262,35.83270270,36.65956878,35.30221125,35.04007510,35.15991398,34.87621302,35.54264953,35.28455958,34.69744412,34.81303394,34.58798173,35.25557072,35.84503260,36.67077291,35.31451323,35.05241468,35.17223087,34.86081488,35.55535454,35.29672181,34.68635196,34.82540683,34.60071629
66.00000000000,35.29809090,35.85741857,36.69536910,35.32182308,35.05636157,35.17892445,34.89134019,35.56702317,35.30613794,34.71089668,34.82889108,34.60116161,35.27250082,35.86989151,36.70670739,35.33426154,35.06883509,35.19137761,34.87556773,35.57987870,35.31843640,34.69951792,34.84139747,34.61403148
67.00000000000,35.31549118,35.88207526,36.73115093,35.34133713,35.07255423,35.19782663,34.90636829,35.59130506,35.32760745,34.72425634,34.84464468,34.61423083,35.28935948,35.89469079,36.74262321,35.35391318,35.08516129,35.21041779,34.89022153,35.60431258,35.34004532,34.71259020,34.85728596,34.62723850
68.00000000000,35.33283715,35.90667971,36.76690949,35.36080255,35.08869415,35.21668149,34.92134961,35.61553577,35.34903983,34.73755983,34.86034977,34.62727165,35.30616148,35.91943789,36.77851689,35.37351264,35.10143194,35.22940626,34.90482346,35.62869283,35.36161165,34.72560308,34.87312202,34.64041110
69.00000000000,35.35014001,35.93124512,36.80265377,35.38019475,35.10476741,35.23545509,34.93625645,35.63969714,35.37037848,34.75080387,34.87598370,34.64022516,35.32291872,35.94414612,36.81439669,35.39304199,35.11763796,35.24831726,34.91935363,35.65300641,35.38309013,34.73855726,34.88888975,34.65350211
70.00000000000,35.36735787,35.95571862,36.83831795,35.39947292,35.12073547,35.25410718,34.95105962,35.66373679,35.39159585,34.76394158,34.89150368,34.65308226,35.33958835,35.96876113,36.85019614,35.41245513,35.13373642,35.26710452,34.93377760,35.67719695,35.40444411,34.75140419,34.90454150,34.66649203
71.00000000000,35.38441461,35.98000333,36.87380307,35.41858003,35.13654641,35.27258657,34.96571375,35.68758480,35.41264279,34.77692654,34.90686229,34.66580650,35.35609743,35.99318730,36.88581694,35.43169361,35.14967382,35.28571507,34.94805014,35.70119371,35.42562335,34.76409649,34.92002761,34.67934368
72.00000000000,35.40145365,36.00425917,36.90925798,35.43765712,35.15233151,35.29103446,34.98033939,35.71139384,35.43364549,34.78989778,34.92220536,34.67851249,35.37258790,36.01758470,36.92140851,35.45090361,35.16558753,35.30429555,34.96229580,35.72515233,35.44676103,34.77677509,34.93549916,34.69218067
73.00000000000,35.41843758,36.02844958,36.94463278,35.45665213,35.16804644,35.30939515,34.99489451,35.73511012,35.45455391,34.80280391,34.93747550,34.69115626,35.38902044,36.04191500,36.95691930,35.47003113,35.18143016,35.32278873,34.97646947,35.74901769,35.46780406,34.78938790,34.95089781,34.70495452
74.00000000000,35.43539405,36.05260323,36.97997453,35.47560443,35.18372587,35.32770723,35.00941165,35.75877231,35.47540540,34.81568293,34.95271055,34.70376726,35.40542491,36.06621003,36.99239721,35.48911666,35.19723836,35.34123413,34.99060510,35.77282990,35.48879109,34.80197320,34.96626226,34.71769713
75.00000000000,35.45224310,36.07662953,37.01517572,35.49444039,35.19929736,35.34590552,35.02382988,35.78230437,35.49613972,34.82846724,34.96784500,34.71629474,35.42172077,36.09037684,37.02773490,35.50808343,35.21293617,35.35956263,35.00463901,35.79651006,35.50965728,34.81446157,34.98152310,34.73035201
76.00000000000,35.46904388,36.10059113,37.05029390,35.51321560,35.21481960,35.36404146,35.03820098,35.80575697,35.51680552,34.84120906,34.98292952,34.72878867,35.43796683,36.11447826,37.06298936,35.52698916,35.22858406,35.37782875,35.01862496,35.82011076,35.53045524,34.82690681,34.99673403,34.74297337
77.00000000000,35.48556167,36.12421881,37.08504117,35.53167602,35.23005029,35.38186140,35.05229035,35.82886759,35.53714499,34.85367535,34.99771792,34.74100939,35.45393197,36.13824342,37.09787225,35.54557650,35.24393589,35.39577530,35.03233055,35.84336671,35.55092358,34.83907738,35.01164467,34.75531676
78.00000000000,35.50201139,36.14774326,37.11964980,35.55003993,35.24520767,35.39958242,35.06630590,35.85185970,35.55736722,34.86608245,35.01243327,34.75317055,35.46983066,36.16190535,37.13261642,35.56406818,35.25921525,35.41362394,35.04596489,35.86650484,35.57127638,34.85119041,35.02648274,34.76760180
79.00000000000,35.51831415,36.17107846,37.15402406,35.56823304,35.26021351,35.41713103,35.08017635,35.87464705,35.57740492,34.87835388,35.02699964,34.76520339,35.48558354,36.18537693,37.16712594,35.58238725,35.27434142,35.43129817,35.05945454,35.88943708,35.59144231,34.86316831,35.04117002,34.77975617
80.00000000000,35.53462514,36.19440322,37.18834788,35.58643120,35.27523481,35.43468769,35.09406607,35.89742135,35.59743402,34.89065957,35.04159312,34.77727218,35.50134421,36.20883861,37.20158510,35.60071199,35.28948448,35.44898073,35.07296252,35.91235583,35.61160023,34.87517900,35.05588503,34.79194816
81.00000000000,35.55067201,36.21740961,37.22230323,35.60432471,35.28998143,35.45193781,35.10769157,35.91985663,35.61714165,34.90271311,35.05590500,34.78907827,35.51684274,36.23197970,37.23567441,35.61873000,35.30434928,35.46635503,35.08620844,35.93493454,35.63143497,34.88693937,35.07031638,34.80387447
82.00000000000,35.56664309,36.24030244,37.25608335,35.62212605,35.30465449,35.46909816,35.12125012,35.94217029,35.63674641,34.91470536,35.07014884,34.80084375,35.53226648,36.25500611,37.26958836,35.63665403,35.31913954,35.48363745,35.09938751,35.95738962,35.65116442,34.89863907,35.08467781,34.81575754
83.00000000000,35.58238791,36.26290350,37.28952484,35.63967619,35.31910364,35.48600848,35.13459365,35.96419742,35.65608087,34.92649736,35.08416892,34.81240694,35.54746776,36.27774068,37.30316269,35.65432527,35.33370364,35.50066833,35.11235426,35.97955708,35.67062260,34.91013990,35.09881358,34.82743691
84.00000000000,35.59782706,36.28512654,37.32249686,35.65687116,35.33324196,35.50256414,35.14763898,35.98582145,35.67503677,34.93800618,35.09787149,34.82368780,35.56236854,36.30009333,37.33626702,35.67163869,35.34795283,35.51734196,35.12502698,36.00131990,35.68970014,34.92136085,35.11262843,34.83882928
85.00000000000,35.61316907,36.30719106,37.35524151,35.67395188,35.34729260,35.51900729,35.16060276,36.00728610,35.69385876,34.94944934,35.11149605,34.83491762,35.57717597,36.32228809,37.36914322,35.68883690,35.36211480,35.53390204,35.13762080,36.02292220,35.70864247,34.93251824,35.12636437,34.85017034
86.00000000000,35.62841169,36.32910499,37.38775050,35.69090900,35.36124362,35.53532629,35.17347286,36.02858806,35.71253630,34.96081630,35.12502665,34.84607338,35.59188478,36.34433033,37.40178294,35.70591078,35.37617681,35.55033750,35.15012218,36.04436062,35.72743997,34.94360006,35.14000627,34.86143789
87.00000000000,35.64351127,36.35081638,37.41997171,35.70770781,35.37506205,35.55149049,35.18621720,36.04969240,35.73103872,34.97206842,35.13842939,34.85712332,35.60645305,36.36616968,37.43413478,35.72282497,35.39010462,35.56661625,35.16249863,36.06559969,35.74606009,34.95456800,35.15351877,34.87259808
88.00000000000,35.65834189,36.37219713,37.45178010,35.72419760,35.38860882,35.56735267,35.19870378,36.07044478,35.74920207,34.98309061,35.15156233,34.86792687,35.62075837,36.38767626,37.46607134,35.73942971,35.40375937,35.58259242,35.17462256,36.08648677,35.76434201,34.96530873,35.16676036,34.88351051
89.00000000000,35.67299315,36.39332538,37.48324315,35.74048176,35.40198209,35.58301057,35.21103270,36.09094394,35.76714784,34.99396442,35.16452594,34.87860012,35.63488752,36.40892873,37.49766177,35.75582525,35.41723747,35.59836111,35.18658998,36.10711719,35.78240136,34.97590319,35.17982933,34.89428797
